spot_artists,spot_song_name,other_artists,other_song_name,match_found,other_index,spot_index,best_match_score,best_match_artist_match_pct,best_match_name_match_pct
lizzo,truth hurts,lizzo,truth hurts,True,16822.0,1799,100.0,100.0,100.0
lizzo,about damn time,lizzo,about damn time,True,16816.0,1798,100.0,100.0,100.0
living colour,cult of personality,living colour,cult of personality,True,16802.0,1795,100.0,100.0,100.0
gnarls barkley,crazy,gnarls barkley,crazy,True,10898.0,1134,100.0,100.0,100.0
gloria gaynor,i will survive,gloria gaynor,i will survive,True,10877.0,1133,100.0,100.0,100.0
gloria estefan,don't wanna lose you,gloria estefan,don't wanna lose you,True,10856.0,1131,100.0,100.0,100.0
gloria estefan,coming out of the dark,gloria estefan,coming out of the dark,True,10853.0,1130,100.0,100.0,100.0
glenn medeiros,she ain't worth it,glenn medeiros,she ain't worth it,True,10845.0,1129,100.0,100.0,100.0
glen campbell,southern nights,glen campbell,southern nights,True,10813.0,1127,100.0,100.0,100.0
glen campbell,rhinestone cowboy,glen campbell,rhinestone cowboy,True,10812.0,1126,100.0,100.0,100.0
glass animals,heat waves,glass animals,heat waves,True,10578.0,1125,100.0,100.0,100.0
gladys knight and the pips,midnight train to georgia,gladys knight and the pips,midnight train to georgia,True,10564.0,1124,100.0,100.0,100.0
lita ford,kiss me deadly,lita ford,kiss me deadly,True,16681.0,1792,100.0,100.0,100.0
lisa lisa and cult jam,lost in emotion,lisa lisa and cult jam,lost in emotion,True,16662.0,1787,100.0,100.0,100.0
lisa lisa and cult jam,head to toe,lisa lisa and cult jam,head to toe,True,16659.0,1786,100.0,100.0,100.0
lionel richie,truly,lionel richie,truly,True,16644.0,1784,100.0,100.0,100.0
lionel richie,"say you, say me",lionel richie,"say you, say me",True,16641.0,1783,100.0,100.0,100.0
lionel richie,hello,lionel richie,hello,True,16634.0,1782,100.0,100.0,100.0
linkin park,in the end,linkin park,in the end,True,16612.0,1779,100.0,100.0,100.0
linda ronstadt,you're no good,linda ronstadt,you're no good,True,16575.0,1778,100.0,100.0,100.0
green day,boulevard of broken dreams,green day,boulevard of broken dreams,True,11052.0,1152,100.0,100.0,100.0
gotye,somebody that i used to know,gotye,somebody that i used to know,True,10985.0,1144,100.0,100.0,100.0
gordon lightfoot,the wreck of the edmund fitzgerald,gordon lightfoot,the wreck of the edmund fitzgerald,True,10972.0,1142,100.0,100.0,100.0
gordon lightfoot,sundown,gordon lightfoot,sundown,True,10969.0,1141,100.0,100.0,100.0
golden earring,twilight zone,golden earring,twilight zone,True,10928.0,1138,100.0,100.0,100.0
lil wayne,she will,lil wayne,she will,True,16471.0,1774,100.0,100.0,100.0
lil wayne,right above it,lil wayne,right above it,True,16470.0,1773,100.0,100.0,100.0
lil wayne,love me,lil wayne,love me,True,16450.0,1771,100.0,100.0,100.0
lil wayne,lollipop,lil wayne,lollipop,True,16449.0,1770,100.0,100.0,100.0
lil wayne,how to love,lil wayne,how to love,True,16437.0,1769,100.0,100.0,100.0
lil wayne,a milli,lil wayne,a milli,True,16413.0,1767,100.0,100.0,100.0
lil wayne,6 foot 7 foot,lil wayne,6 foot 7 foot,True,16412.0,1766,100.0,100.0,100.0
lil uzi vert,xo tour llif3,lil uzi vert,xo tour llif3,True,16406.0,1765,100.0,100.0,100.0
lil pump,gucci gang,lil pump,gucci gang,True,16306.0,1763,100.0,100.0,100.0
gucci mane,i get the bag,gucci mane,i get the bag,True,11104.0,1165,100.0,100.0,100.0
gregory abbott,shake you down,gregory abbott,shake you down,True,11075.0,1161,100.0,100.0,100.0
green day,wake me up when september ends,green day,wake me up when september ends,True,11056.0,1156,100.0,100.0,100.0
lil nas x,panini,lil nas x,panini,True,16290.0,1760,100.0,100.0,100.0
lil nas x,old town road,lil nas x,old town road,True,16288.0,1759,100.0,100.0,100.0
lil nas x,montero (call me by your name),lil nas x,montero (call me by your name),True,16287.0,1758,100.0,100.0,100.0
lil jon and the east side boyz,get low,lil jon and the east side boyz,get low,True,16269.0,1755,100.0,100.0,100.0
lil jon,snap yo fingers,lil jon,snap yo fingers,True,16267.0,1754,100.0,100.0,100.0
liam payne,strip that down,liam payne,strip that down,True,16091.0,1749,100.0,100.0,100.0
lewis capaldi,someone you loved,lewis capaldi,someone you loved,True,16084.0,1747,100.0,100.0,100.0
lesley gore,it's my party,lesley gore,it's my party,True,16055.0,1745,100.0,100.0,100.0
leona lewis,bleeding love,leona lewis,bleeding love,True,16030.0,1740,100.0,100.0,100.0
leo sayer,you make me feel like dancing,leo sayer,you make me feel like dancing,True,16013.0,1739,100.0,100.0,100.0
leo sayer,when i need you,leo sayer,when i need you,True,16012.0,1738,100.0,100.0,100.0
larry verne,mr. custer,larry verne,mr. custer,True,15784.0,1715,100.0,100.0,100.0
lady gaga,the edge of glory,lady gaga,the edge of glory,True,15729.0,1712,100.0,100.0,100.0
lady gaga,telephone,lady gaga,telephone,True,15727.0,1711,100.0,100.0,100.0
lady gaga,just dance,lady gaga,just dance,True,15718.0,1708,100.0,100.0,100.0
lady gaga,born this way,lady gaga,born this way,True,15709.0,1707,100.0,100.0,100.0
lady gaga,bad romance,lady gaga,bad romance,True,15707.0,1706,100.0,100.0,100.0
lady gaga,applause,lady gaga,applause,True,15706.0,1705,100.0,100.0,100.0
lady gaga,alejandro,lady gaga,alejandro,True,15703.0,1704,100.0,100.0,100.0
labelle,lady marmalade,labelle,lady marmalade,True,15674.0,1701,100.0,100.0,100.0
la roux,bulletproof,la roux,bulletproof,True,15672.0,1700,100.0,100.0,100.0
la bouche,be my lover,la bouche,be my lover,True,15668.0,1699,100.0,100.0,100.0
maroon 5,maps,maroon 5,maps,True,17708.0,1176,100.0,100.0,100.0
kyu sakamoto,sukiyaki,kyu sakamoto,sukiyaki,True,15653.0,1697,100.0,100.0,100.0
kyle,ispy,kyle,ispy,True,15641.0,1696,100.0,100.0,100.0
kris kross,jump,kris kross,jump,True,15610.0,1689,100.0,100.0,100.0
kool and the gang,get down on it,kool and the gang,get down on it,True,15553.0,1683,100.0,100.0,100.0
kool and the gang,celebration,kool and the gang,celebration,True,15547.0,1682,100.0,100.0,100.0
kodak black,zeze,kodak black,zeze,True,15537.0,1681,100.0,100.0,100.0
kiss,i was made for lovin' you,kiss,i was made for lovin' you,True,15487.0,1675,100.0,100.0,100.0
kings of leon,use somebody,kings of leon,use somebody,True,15463.0,1672,100.0,100.0,100.0
jason mraz,i won't give up,jason mraz,i won't give up,True,12702.0,1198,100.0,100.0,100.0
james arthur,say you won't let go,james arthur,say you won't let go,True,12363.0,1190,100.0,100.0,100.0
kim carnes,bette davis eyes,kim carnes,bette davis eyes,True,15396.0,1664,100.0,100.0,100.0
kiiara,gold,kiiara,gold,True,15389.0,1663,100.0,100.0,100.0
kid ink,show me,kid ink,show me,True,15374.0,1660,100.0,100.0,100.0
khalid,talk,khalid,talk,True,15332.0,1657,100.0,100.0,100.0
khalid,better,khalid,better,True,15325.0,1654,100.0,100.0,100.0
kenny loggins,footloose,kenny loggins,footloose,True,15208.0,1644,100.0,100.0,100.0
kendrick lamar,humble.,kendrick lamar,humble.,True,15093.0,1640,100.0,100.0,100.0
kelly clarkson,stronger (what doesn't kill you),kelly clarkson,stronger (what doesn't kill you),True,15048.0,1638,100.0,100.0,100.0
kelly clarkson,my life would suck without you,kelly clarkson,my life would suck without you,True,15043.0,1637,100.0,100.0,100.0
kelly clarkson,mr. know it all,kelly clarkson,mr. know it all,True,15042.0,1636,100.0,100.0,100.0
kelly clarkson,a moment like this,kelly clarkson,a moment like this,True,15025.0,1635,100.0,100.0,100.0
kc and the sunshine band,that's the way (i like it),kc and the sunshine band,that's the way (i like it),True,14905.0,1632,100.0,100.0,100.0
kc and the sunshine band,i'm your boogie man,kc and the sunshine band,i'm your boogie man,True,14900.0,1630,100.0,100.0,100.0
kc and the sunshine band,get down tonight,kc and the sunshine band,get down tonight,True,14898.0,1629,100.0,100.0,100.0
kc and the sunshine band,"(shake, shake, shake) shake your booty",kc and the sunshine band,"(shake, shake, shake) shake your booty",True,14894.0,1627,100.0,100.0,100.0
katy perry,wide awake,katy perry,wide awake,True,14885.0,1626,100.0,100.0,100.0
katy perry,the one that got away,katy perry,the one that got away,True,14879.0,1625,100.0,100.0,100.0
katy perry,teenage dream,katy perry,teenage dream,True,14878.0,1624,100.0,100.0,100.0
katy perry,roar,katy perry,roar,True,14875.0,1623,100.0,100.0,100.0
katy perry,part of me,katy perry,part of me,True,14873.0,1622,100.0,100.0,100.0
katy perry,last friday night (t.g.i.f.),katy perry,last friday night (t.g.i.f.),True,14870.0,1621,100.0,100.0,100.0
katy perry,i kissed a girl,katy perry,i kissed a girl,True,14869.0,1620,100.0,100.0,100.0
katy perry,hot n cold,katy perry,hot n cold,True,14868.0,1619,100.0,100.0,100.0
katy perry,firework,katy perry,firework,True,14867.0,1618,100.0,100.0,100.0
johnny horton,the battle of new orleans,johnny horton,the battle of new orleans,True,13995.0,1213,100.0,100.0,100.0
katy perry,e.t.,katy perry,e.t.,True,14866.0,1617,100.0,100.0,100.0
katy perry,dark horse,katy perry,dark horse,True,14865.0,1616,100.0,100.0,100.0
katy perry,california gurls,katy perry,california gurls,True,14860.0,1615,100.0,100.0,100.0
katrina and the waves,walking on sunshine,katrina and the waves,walking on sunshine,True,14857.0,1614,100.0,100.0,100.0
karyn white,romantic,karyn white,romantic,True,14824.0,1612,100.0,100.0,100.0
kardinal offishall,dangerous,kardinal offishall,dangerous,True,14788.0,1609,100.0,100.0,100.0
kanye west,through the wire,kanye west,through the wire,True,14771.0,1608,100.0,100.0,100.0
kanye west,stronger,kanye west,stronger,True,14769.0,1607,100.0,100.0,100.0
kanye west,runaway,kanye west,runaway,True,14766.0,1606,100.0,100.0,100.0
kanye west,heartless,kanye west,heartless,True,14734.0,1602,100.0,100.0,100.0
gym class heroes,stereo hearts,gym class heroes,stereo hearts,True,11218.0,1229,100.0,100.0,100.0
gwen stefani,hollaback girl,gwen stefani,hollaback girl,True,11205.0,1228,100.0,100.0,100.0
guy mitchell,heartaches by the number,guy mitchell,heartaches by the number,True,11195.0,1227,100.0,100.0,100.0
guns n' roses,welcome to the jungle,guns n' roses,welcome to the jungle,True,11186.0,1225,100.0,100.0,100.0
guns n' roses,sweet child o' mine,guns n' roses,sweet child o' mine,True,11184.0,1224,100.0,100.0,100.0
guns n' roses,patience,guns n' roses,patience,True,11182.0,1223,100.0,100.0,100.0
guns n' roses,paradise city,guns n' roses,paradise city,True,11181.0,1222,100.0,100.0,100.0
guns n' roses,november rain,guns n' roses,november rain,True,11180.0,1221,100.0,100.0,100.0
kanye west,gold digger,kanye west,gold digger,True,14729.0,1601,100.0,100.0,100.0
kanye west,clique,kanye west,clique,True,14711.0,1598,100.0,100.0,100.0
kate bush,running up that hill (a deal with god),kate bush,running up that hill (a deal with god),True,14835.0,1595,100.0,100.0,100.0
kanye west,all falls down,kanye west,all falls down,True,14701.0,1594,100.0,100.0,100.0
kansas,dust in the wind,kansas,dust in the wind,True,14687.0,1592,100.0,100.0,100.0
kansas,carry on wayward son,kansas,carry on wayward son,True,14686.0,1591,100.0,100.0,100.0
k-ci and jojo,all my life,k-ci and jojo,all my life,True,14620.0,1589,100.0,100.0,100.0
juvenile,slow motion,juvenile,slow motion,True,14613.0,1588,100.0,100.0,100.0
kanye west,mercy,kanye west,mercy,True,14749.0,1587,100.0,100.0,100.0
heart,barracuda,heart,barracuda,True,11386.0,1246,100.0,100.0,100.0
heart,alone,heart,alone,True,11385.0,1245,100.0,100.0,100.0
harry styles,watermelon sugar,harry styles,watermelon sugar,True,11371.0,1244,100.0,100.0,100.0
harry styles,as it was,harry styles,as it was,True,11352.0,1242,100.0,100.0,100.0
harry chapin,cat's in the cradle,harry chapin,cat's in the cradle,True,11344.0,1240,100.0,100.0,100.0
harold melvin and the blue notes,if you don't know me by now,harold melvin and the blue notes,if you don't know me by now,True,11329.0,1239,100.0,100.0,100.0
maxi priest,close to you,maxi priest,close to you,True,18066.0,1238,100.0,100.0,100.0
hanson,mmmbop,hanson,mmmbop,True,11315.0,1237,100.0,100.0,100.0
halsey,without me,halsey,without me,True,11257.0,1235,100.0,100.0,100.0
halsey,bad at love,halsey,bad at love,True,11247.0,1234,100.0,100.0,100.0
herb alpert,rise,herb alpert,rise,True,11490.0,1258,100.0,100.0,100.0
helen reddy,i am woman,helen reddy,i am woman,True,11437.0,1253,100.0,100.0,100.0
helen reddy,delta dawn,helen reddy,delta dawn,True,11435.0,1252,100.0,100.0,100.0
helen reddy,angie baby,helen reddy,angie baby,True,11432.0,1251,100.0,100.0,100.0
heart,these dreams,heart,these dreams,True,11406.0,1250,100.0,100.0,100.0
justin timberlake,suit & tie,justin timberlake,suit & tie,True,14598.0,1585,100.0,100.0,100.0
justin timberlake,sexyback,justin timberlake,sexyback,True,14597.0,1584,100.0,100.0,100.0
justin timberlake,not a bad thing,justin timberlake,not a bad thing,True,14591.0,1583,100.0,100.0,100.0
justin timberlake,my love,justin timberlake,my love,True,14590.0,1582,100.0,100.0,100.0
justin timberlake,mirrors,justin timberlake,mirrors,True,14589.0,1581,100.0,100.0,100.0
justin bieber,sorry,justin bieber,sorry,True,14552.0,1579,100.0,100.0,100.0
justin bieber,peaches,justin bieber,peaches,True,14542.0,1577,100.0,100.0,100.0
justin bieber,love yourself,justin bieber,love yourself,True,14530.0,1576,100.0,100.0,100.0
justin bieber,intentions,justin bieber,intentions,True,14526.0,1575,100.0,100.0,100.0
justin bieber,beauty and a beat,justin bieber,beauty and a beat,True,14498.0,1574,100.0,100.0,100.0
justin bieber,baby,justin bieber,baby,True,14496.0,1573,100.0,100.0,100.0
justin bieber,as long as you love me,justin bieber,as long as you love me,True,14494.0,1572,100.0,100.0,100.0
hugh masekela,grazing in the grass,hugh masekela,grazing in the grass,True,11714.0,1278,100.0,100.0,100.0
huey lewis and the news,the power of love,huey lewis and the news,the power of love,True,11708.0,1277,100.0,100.0,100.0
huey lewis and the news,stuck with you,huey lewis and the news,stuck with you,True,11706.0,1276,100.0,100.0,100.0
huey lewis and the news,jacob's ladder,huey lewis and the news,jacob's ladder,True,11703.0,1275,100.0,100.0,100.0
hozier,too sweet,hozier,too sweet,True,11683.0,1272,100.0,100.0,100.0
hozier,take me to church,hozier,take me to church,True,11682.0,1271,100.0,100.0,100.0
hot chelle rae,tonight tonight,hot chelle rae,tonight tonight,True,11634.0,1268,100.0,100.0,100.0
hootie and the blowfish,only wanna be with you,hootie and the blowfish,only wanna be with you,True,11621.0,1267,100.0,100.0,100.0
hoobastank,the reason,hoobastank,the reason,True,11610.0,1266,100.0,100.0,100.0
julia michaels,issues,julia michaels,issues,True,14446.0,1569,100.0,100.0,100.0
juice wrld,wishing well,juice wrld,wishing well,True,14428.0,1568,100.0,100.0,100.0
juice wrld,lucid dreams,juice wrld,lucid dreams,True,14412.0,1566,100.0,100.0,100.0
jonas brothers,sucker,jonas brothers,sucker,True,14185.0,1538,100.0,100.0,100.0
imagine dragons,thunder,imagine dragons,thunder,True,11847.0,1297,100.0,100.0,100.0
imagine dragons,radioactive,imagine dragons,radioactive,True,11844.0,1296,100.0,100.0,100.0
imagine dragons,natural,imagine dragons,natural,True,11842.0,1294,100.0,100.0,100.0
imagine dragons,it's time,imagine dragons,it's time,True,11840.0,1293,100.0,100.0,100.0
imagine dragons,demons,imagine dragons,demons,True,11837.0,1292,100.0,100.0,100.0
imagine dragons,believer,imagine dragons,believer,True,11835.0,1290,100.0,100.0,100.0
iggy azalea,fancy,iggy azalea,fancy,True,11798.0,1287,100.0,100.0,100.0
iggy azalea,black widow,iggy azalea,black widow,True,11797.0,1286,100.0,100.0,100.0
icona pop,i love it,icona pop,i love it,True,11785.0,1284,100.0,100.0,100.0
ice cube,it was a good day,ice cube,it was a good day,True,11764.0,1282,100.0,100.0,100.0
joji,glimpse of us,joji,glimpse of us,True,14124.0,1529,100.0,100.0,100.0
johnny preston,running bear,johnny preston,running bear,True,14053.0,1527,100.0,100.0,100.0
johnny nash,i can see clearly now,johnny nash,i can see clearly now,True,14040.0,1526,100.0,100.0,100.0
johnnie taylor,disco lady,johnnie taylor,disco lady,True,13878.0,1520,100.0,100.0,100.0
john waite,missing you,john waite,missing you,True,13863.0,1519,100.0,100.0,100.0
john mayer,waiting on the world to change,john mayer,waiting on the world to change,True,13781.0,1510,100.0,100.0,100.0
justin bieber,what do you mean?,justin bieber,what do you mean?,True,14560.0,1508,100.0,100.0,100.0
inxs,need you tonight,inxs,need you tonight,True,11921.0,1304,100.0,100.0,100.0
incubus,drive,incubus,drive,True,11865.0,1299,100.0,100.0,100.0
imagine dragons,whatever it takes,imagine dragons,whatever it takes,True,11848.0,1298,100.0,100.0,100.0
john legend,all of me,john legend,all of me,True,13742.0,1498,100.0,100.0,100.0
john denver,thank god i'm a country boy,john denver,thank god i'm a country boy,True,13720.0,1494,100.0,100.0,100.0
john denver,sunshine on my shoulders,john denver,sunshine on my shoulders,True,13717.0,1492,100.0,100.0,100.0
john denver,i'm sorry,john denver,i'm sorry,True,13706.0,1491,100.0,100.0,100.0
john denver,annie's song,john denver,annie's song,True,13692.0,1490,100.0,100.0,100.0
joe walsh,life's been good,joe walsh,life's been good,True,13633.0,1488,100.0,100.0,100.0
joe dowell,wooden heart,joe dowell,wooden heart,True,13522.0,1486,100.0,100.0,100.0
joan jett and the blackhearts,i love rock 'n roll,joan jett and the blackhearts,i love rock 'n roll,True,13432.0,1483,100.0,100.0,100.0
joan jett and the blackhearts,i hate myself for loving you,joan jett and the blackhearts,i hate myself for loving you,True,13431.0,1482,100.0,100.0,100.0
jimmy soul,if you wanna be happy,jimmy soul,if you wanna be happy,True,13386.0,1474,100.0,100.0,100.0
jimmy gilmer and the fireballs,sugar shack,jimmy gilmer and the fireballs,sugar shack,True,13326.0,1473,100.0,100.0,100.0
jimmy dean,big bad john,jimmy dean,big bad john,True,13307.0,1472,100.0,100.0,100.0
