top_artist,artists,song_name,duration,popularity,spotify_id,album_name,album_id,album_release_date,album_release_date_precision,album_image,explicit_lyrics,isrc,spotify_url,available_markets
soulja boy,soulja boy,crank that (soulja boy),221933,79,66TRwr5uJwPt15mfFkzhbi,souljaboytellem.com,5wFQi4xOTXILQSKQr0Ft8s,2007-01-01,day,https://i.scdn.co/image/ab67616d00001e028a6a328ced07af494400584b,False,USUM70742048,https://open.spotify.com/track/66TRwr5uJwPt15mfFkzhbi,"AD, AE, AR, AT, AU, BA, BD, BE, BG, BH, BO, BR, CA, CH, CI, CL, CM, CO, CR, CW, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GN, GR, GT, HK, HN, HR, HU, ID, IE, IN, IQ, IS, IT, JO, JP, KH, KR, KW, LA, LB, LI, LK, LT, LU, LV, LY, MA, MC, ME, MK, MT, MU, MX, MY, NG, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, RS, RW, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, VE, VN, XK, ZA"
soundgarden,soundgarden,black hole sun,318586,82,2EoOZnxNgtmZaD8uUmz2nD,superunknown (deluxe edition),29sTacnS0qA9xri6YS8xLA,1994-03-09,day,https://i.scdn.co/image/ab67616d00001e02ae6d8e36136353d550b2587d,False,USAM19400007,https://open.spotify.com/track/2EoOZnxNgtmZaD8uUmz2nD,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
soundgarden,soundgarden,fell on black days,283026,72,1wlKw9NAWVWpx7OIAyg9EA,superunknown (deluxe edition),29sTacnS0qA9xri6YS8xLA,1994-03-09,day,https://i.scdn.co/image/ab67616d00001e02ae6d8e36136353d550b2587d,False,USAM19400003,https://open.spotify.com/track/1wlKw9NAWVWpx7OIAyg9EA,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
soundgarden,soundgarden,jesus christ pose - remastered 2016,351360,40,4oCgWwn7fN0Z678rbE12tN,badmotorfinger,5o2p8FZAyEOSH7arjJLCJp,2016-11-18,day,https://i.scdn.co/image/ab67616d00001e021015292f80ce7ae79c79ea20,False,USAM19100282,https://open.spotify.com/track/4oCgWwn7fN0Z678rbE12tN,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, RW, TG, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
soundgarden,soundgarden,spoonman,246920,70,1jMaB19DiVR8OihLSuYFOt,superunknown (20th anniversary),4K8bxkPDa5HENw0TK7WxJh,1994-03-09,day,https://i.scdn.co/image/ab67616d00001e025124ed45a94033830b320500,False,USAM19400008,https://open.spotify.com/track/1jMaB19DiVR8OihLSuYFOt,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
spa yabbadoo music,spa yabbadoo music,bring me serenity,180744,7,1BPyw42WKwuLlKgf5CdXUC,serenity: the long road to wellbeing,0bZZWg1YSelqtvh5TnjMac,2025-03-21,day,https://i.scdn.co/image/ab67616d00001e0210a3bbe4ecd81667f2111f16,False,ITK262500427,https://open.spotify.com/track/1BPyw42WKwuLlKgf5CdXUC,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
spa yabbadoo music,spa yabbadoo music,take care of your mind - nature sounds version,144149,7,2WSA1QXAyfLqsYEd5cakT5,celtic meditation,61670I5bfZScpD4fORBfot,2025-03-10,day,https://i.scdn.co/image/ab67616d00001e028eecfadce7ab1056095df2d9,False,ITK262500412,https://open.spotify.com/track/2WSA1QXAyfLqsYEd5cakT5,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
space eyes,space eyes,light&love - acoustic version,115862,31,5q8oIrsH13BGnUVlCjUqUO,light&love (acoustic version),0LscbyiG0kNXED93MdDOGu,2022-02-15,day,https://i.scdn.co/image/ab67616d00001e02e34957172b0f5017bf990bf9,False,SE5752208871,https://open.spotify.com/track/5q8oIrsH13BGnUVlCjUqUO,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
spandau ballet,spandau ballet,true - 2003 remaster,393386,72,10I09MLZCY4pK37XxAfkw0,true (special edition),2iGwIUZh0tNkhOtqoo812B,1983-02-25,day,https://i.scdn.co/image/ab67616d00001e02423e79bb88e572ba87cdd185,False,GBAYK0200008,https://open.spotify.com/track/10I09MLZCY4pK37XxAfkw0,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BW, BF, CV, CW, DM, FJ, GM, GD, GW, HT, JM, LS, LR, MW, MV, ML, FM, NA, NE, PG, PR, SM, ST, SN, SC, SL, KN, LC, VC, TL, TT, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
spice girls,spice girls,wannabe,173026,83,1Je1IMUlBXcx1Fz0WE7oPT,spice,3x2jF7blR6bFHtk4MccsyJ,1996-01-01,day,https://i.scdn.co/image/ab67616d00001e0263facc42e4a35eb3aa182b59,False,GBAAA9600008,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
spin doctors,spin doctors,two princes,256733,73,4ePP9So5xRzspjLFVVbj90,pocket full of kryptonite,2TWdmpnFNCMlZDQROleupK,1991-08-27,day,https://i.scdn.co/image/ab67616d00001e02436e38032cf3389d01426eca,False,USSM19000350,https://open.spotify.com/track/4ePP9So5xRzspjLFVVbj90,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
staind,staind,mudshovel,282093,69,6264zKFgXM13JuRBX4MMyD,dysfunction,4fLp0YBi1chfMHSBkIeI6w,1999-04-13,day,https://i.scdn.co/image/ab67616d00001e02f34b698931828b54bceb52f9,True,USEE19800351,https://open.spotify.com/track/6264zKFgXM13JuRBX4MMyD,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BW, BF, CV, CW, DM, FJ, GM, GD, GW, GY, HT, JM, LS, LR, MW, MV, ML, FM, NA, NE, PG, PR, SM, ST, SN, SC, SL, KN, LC, VC, SR, TL, TT, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
staind,staind,outside,293133,61,5D6rk7Zr7FRy5m2fDte5fp,break the cycle,0HogGfosAvj4tF3GTv2KIE,2001-08-20,day,https://i.scdn.co/image/ab67616d00001e0200e9c78a5d11dd6cf8e8f43e,False,USEE10100309,https://open.spotify.com/track/5D6rk7Zr7FRy5m2fDte5fp,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
stan rogers,stan rogers,northwest passage,290666,0,1UjTY2h474mLHi3ZV82zR9,the very best of stan rogers,0NRh99GuSE8OumdhFz1EPw,2011-03-01,day,https://i.scdn.co/image/ab67616d00001e020bfe587fbb096774e983dd74,False,CAFB50700401,https://open.spotify.com/track/1UjTY2h474mLHi3ZV82zR9,
stan rogers,stan rogers,the mary ellen carter,305373,0,0QADWIcN6WE6EypuM0ghLg,the very best of stan rogers,0NRh99GuSE8OumdhFz1EPw,2011-03-01,day,https://i.scdn.co/image/ab67616d00001e020bfe587fbb096774e983dd74,False,CAFB50700204,https://open.spotify.com/track/0QADWIcN6WE6EypuM0ghLg,
stardust,"stardust, benjamin diamond, alan braxe, thomas bangalter",music sounds better with you - radio edit,260906,77,1mv4lh1rW1K6xhxhJmEezy,music sounds better with you,7Kusf5plZjl76X5ARWJbNO,1998-07-20,day,https://i.scdn.co/image/ab67616d00001e02b98afa12c212cbbda4f1799b,False,FR11Q9800001,https://open.spotify.com/track/1mv4lh1rW1K6xhxhJmEezy,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
starland vocal band,starland vocal band,afternoon delight,193040,41,1pBAsoHy7eN9aeVCTAiKua,starland vocal band,0SIkfBz37ZXzxXOZCi4JNk,1976-07-01,day,https://i.scdn.co/image/ab67616d00001e02c0c46621f87a890d839fd032,False,USRZR0491708,https://open.spotify.com/track/1pBAsoHy7eN9aeVCTAiKua,
stars on 45,stars on 45,stars on 45 - original single edit,286580,54,59BkBWQitTPgS1inzGfyI5,stars on 45,01fV4K8TiFQTsAn7P8ipWr,1981-01-22,day,https://i.scdn.co/image/ab67616d00001e02795c753c6f8d7e2333fdddd1,False,NLC288100003,https://open.spotify.com/track/59BkBWQitTPgS1inzGfyI5,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
starship,starship,nothing's gonna stop us now,270333,4,2vEQ9zBiwbAVXzS2SOxodY,no protection,6FTFKwFEs3hwpnj68VKXg3,1987-01-01,year,https://i.scdn.co/image/ab67616d00001e022e6fa92a6e6da0de1289027f,False,USRC18702968,https://open.spotify.com/track/2vEQ9zBiwbAVXzS2SOxodY,
starship,starship,sara,292800,0,0fa2P8krhE1K19MUUh0meb,knee deep in the hoopla,0I0eWeNKn0flG4FryxVjGx,1985-01-01,year,https://i.scdn.co/image/ab67616d00001e02ef5c0c8bde36f7dcf246248e,False,USRC18507727,https://open.spotify.com/track/0fa2P8krhE1K19MUUh0meb,
starship,starship,we built this city,296080,4,7aHRctaQ7vjxVTVmY8OhAA,knee deep in the hoopla,0I0eWeNKn0flG4FryxVjGx,1985-01-01,year,https://i.scdn.co/image/ab67616d00001e02ef5c0c8bde36f7dcf246248e,False,USRC18503424,https://open.spotify.com/track/7aHRctaQ7vjxVTVmY8OhAA,
stealers wheel,stealers wheel,stuck in the middle with you,208946,79,3Vby4nGmtbDo7HDJamOWkT,stealers wheel,5ApN9lqru1t3Xh1IaEGTll,1972-01-01,day,https://i.scdn.co/image/ab67616d00001e02a5ce236c22035a02cf87d4de,False,GBAAM7200002,https://open.spotify.com/track/3Vby4nGmtbDo7HDJamOWkT,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
steam,steam,na na hey hey kiss him goodbye,249506,50,5xMLcSEstX1jN4arpNXqtX,60's gold,2vy7nyuCnUj8vGNW3mrwMl,2006-06-27,day,https://i.scdn.co/image/ab67616d00001e024453e6115a25eab6abbf022c,False,USPR37080068,https://open.spotify.com/track/5xMLcSEstX1jN4arpNXqtX,"AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK"
steeleye span,steeleye span,royal forester - 2009 remastered version,276053,0,1Xrn9Q6BxOxeCuX2GNzz8n,a parcel of steeleye span [their first five chrysalis albums 1972-1975],67Jrb5tulpOKm71MjPbDuK,2009-10-09,day,https://i.scdn.co/image/ab67616d00001e02fb3ce520b0cd703d710f005a,False,GBAYK0900391,https://open.spotify.com/track/1Xrn9Q6BxOxeCuX2GNzz8n,
